ASVID	inhibitory_probability_alex	inhibitory_probability_woodhams	inhibitory_probability_tree	tree_cophen_dist	avePercIdent_blast_woodhams	avePercIdent_blast_alex	Matched_AlexID	knownInhibitory	Inhibitory01	dataset	IsolateID	Isolate	tipColInhib	tipColDataset
5cdb47b4dd43965e6a4024a2537115d6	NA	0	0.384461602292649	0.30716137243	98.477	NA	NA	NA	NA	mine	NA	NA	grey	red
be45e50f165915aca6e9ef864ab9075d	0	0	0.309279090958967	0.03290701352	98.425	99.605	47C-27F_C08.ab1	NA	NA	mine	NA	NA	grey	red
bc56a7361c9a3b49f1f1c51874321e12	0	0	0.27340964743457	0.01717812704	98.819	100	47C-27F_C08.ab1	NA	NA	mine	NA	NA	grey	red
650e3cae75d5a47a0ad018e52f79a35c	0	0	0.309277213303479	0.03290581352	98.425	99.605	47C-27F_C08.ab1	NA	NA	mine	NA	NA	grey	red
9b51d7c5c3598696c5ba1052430b947d	0	0	0.309322090661157	0.03293451352	98.425	99.605	47C-27F_C08.ab1	NA	NA	mine	NA	NA	grey	red
0c579d21280801f02a641e1608606927	NA	1	0.99781654848726	1.222704e-05	100	NA	NA	NA	NA	mine	NA	NA	grey	red
4f4800184a5b1352ceb267eaf35d2e41	NA	0	0.349417613074762	0.08893555704	98.819	NA	NA	NA	NA	mine	NA	NA	grey	red
251abe156c8784c1747e64e236619fec	NA	1	0.396100913151114	0.18896648461	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
7ff346973a282aa55de296afdb5d74af	NA	1	1	0	100	NA	NA	NA	NA	mine	NA	NA	grey	red
59fbb698510b311aa32c6f19199f7945	NA	0.5	0.371622405157359	0.17145166352	98.79	NA	NA	NA	NA	mine	NA	NA	grey	red
85af20686557f555a1bd77eadd3b17b2	NA	0.333333333333333	0.267180386416007	0.01561301352	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
bcc6da5f621cbdfc1f0c9becbac6cdff	NA	0.333333333333333	0.333333333333333	0	100	NA	NA	NA	NA	mine	NA	NA	grey	red
731f81afa0954bd5108c254fed3921a4	NA	0.333333333333333	0.355905068063162	0.17249733704	97.233	NA	NA	NA	NA	mine	NA	NA	grey	red
219ff31fec2d566e69fdba20ae365754	0	0.333333333333333	0.349326565293978	0.10188912352	98.814	98.024	47C-27F_C08.ab1	NA	NA	mine	NA	NA	grey	red
249ca3cf98cda159669fb0785243b763	NA	0.5	0.351515208649594	0.14149300352	98.419	NA	NA	NA	NA	mine	NA	NA	grey	red
08bdc6c81f6b9daab3d132b54e1d45bc	NA	NA	0.132686405850907	0.13437683352	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
aa9b3a1418d146c262ec63305292065a	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
03ffd710af7cee3c57aa900bc2735446	NA	NA	0	0.15932584867	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
593350aa0461a388ce7d57e3c50adbc2	NA	NA	0	0.20275853515	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
978a573ba5252c317e15d8962fd74d80	NA	NA	0	0.26923643515	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
4bc3351a4fd8d95376d9111d0b177405	NA	NA	0	0.20506374867	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
c41e38ec0abb37da79acd32fd3cd7c66	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
db1d8e2a3ec12bdf03df47b1aab59bcd	NA	NA	0	0.39779412867	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
accccde43fc86696aca738121bbe7dbe	NA	NA	0	0.35241125867	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
820f6693f569e339f183638cd73a7fe6	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
4d4194919813070d75b1fd440dd0ecec	NA	NA	0	0.47191043515	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
9b37f44190c6fcafb1e6d43630558c23	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
1b19ddc52f14d0b9a5430a8f2efeb1a8	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
f3d97758acc41cfc4674b65623ada97e	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
0cf422a60210c22dbdb5e23ff1ab79c3	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
ff3478cb4f14393bcaae349049cd5b1a	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
b5a11d00fae92faf3a08ca0d5a18a184	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
25bee06e9f26ee749b6bd48ef93b6a8e	NA	NA	0.579883269353904	0.27533553704	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
b11bb11e69fd71abeb99bb750a3b478a	NA	NA	0.824668344723052	0.37397549704	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
7280c84ede9ad2567c04914e8832d719	NA	1	0.887045890955956	0.07025154704	99.209	NA	NA	NA	NA	mine	NA	NA	grey	red
f02d83647849766acc6b2ebb19a7b045	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
e711809f575453e6867a087809c8dbd6	NA	NA	0.337674953828955	0.3777638	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
5a021f7952df3b5958ca82507b091209	NA	NA	0.367828331649251	0.30401705352	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
4ea92cbcb7dcdc0c09a730b910af0273	NA	NA	0.387067160601632	0.32071383352	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
34244f46ca2dbc7e4f45efefd6ee8dce	NA	NA	0.367157138508777	0.31048414704	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
99df3e7af69c644c2aa9b513ec6e261d	NA	1	0.552034811050321	0.05259739352	99.209	NA	NA	NA	NA	mine	NA	NA	grey	red
10b890326e2b0b15509aefb95d0d6b79	NA	1	0.999356733269031	1.222704e-05	100	NA	NA	NA	NA	mine	NA	NA	grey	red
7e2bed111495efa13b763e760990ec27	NA	1	0.999356733269031	1.222704e-05	100	NA	NA	NA	NA	mine	NA	NA	grey	red
4e61fbf2c4c1d7c05d6825c089d94824	NA	0.5	0.327990513442617	0.21583882252	97.628	NA	NA	NA	NA	mine	NA	NA	grey	red
15fa55d507147d966f35f9ca4a492d46	NA	NA	0.264793476724641	0.27575201352	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
3eea1a763d8b32a48488470493695e26	NA	0	0.110450903421912	0.01026561352	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
fdc9fa529149450152cb86a314dbe7f1	NA	0	0.13459377967856	0.01026821352	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
95848d55788d5785bc00d7f385e072a7	NA	0	0.305061513895802	0.11166140352	97.628	NA	NA	NA	NA	mine	NA	NA	grey	red
e6c4a7258a21cb1ee250bdb71efc5c98	NA	0	0	0	100	NA	NA	NA	NA	mine	NA	NA	grey	red
dd1b9fff0b26f3505b226929c1931971	NA	NA	0.342877245613666	0.26163702	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
4379fd2009ced9128218c7fa7cdbdda4	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
b79883acfc458e8f9555d8b73bfeb152	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
13a284e638bee90f75658b213e4279c4	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
238d72694a2816c01cbd0bd80c514a75	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
697d1c7cf9c3e1dfd5b6db013965eb61	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
effad4a41618298fee18ed70ac223f34	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
263e41ea2c25dc87bd2ff5910cf30d40	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
281a93020a80439b6dfafe69d94dbb5d	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
86bf35787e74bdee924b2dc147a01c40	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
8d26d4230a94bd5334448ff6cb4b8a69	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
2a54b1711e2e3f8ef65d982d9b858324	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
d20b46e3c9d79a8e49a48f112fc03d4f	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
e335f74033bc634af43ee6baa84fa247	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
54a0cf2cd8b97cc59aff34c007909c4a	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
82819e0b6b0a7ba359661678cb034a42	NA	0	0.392908979512262	0.47435794052	97.209	NA	NA	NA	NA	mine	NA	NA	grey	red
38367a8a414bbde849313409772ca4b8	NA	0	NA	NA	98.419	NA	NA	NA	NA	mine	NA	NA	grey	red
ce7a3311f620618b178bf59f2d140f84	NA	0	NA	NA	98.024	NA	NA	NA	NA	mine	NA	NA	grey	red
60828e70a7f4f35c0badbbf562c86621	NA	1	NA	NA	97.233	NA	NA	NA	NA	mine	NA	NA	grey	red
7ed1ed48dfb05d22c201e0ad39885d84	NA	NA	0	0.49898492	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
2bd9309f2f97cae51d18d06ea1ca519a	NA	0	NA	NA	98.131	NA	NA	NA	NA	mine	NA	NA	grey	red
57ec806b597bd8b4dff283561b438658	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
8e53132374397c334ee9f914a57b3edd	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
297d2c85f6e70c96017cbe2d606276fd	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
4a0ed1b3f2ddb3b57fe4addb58274d51	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
5d75b50d685c8b45bdfd97027510bf1e	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
06f825b512d903b9230e1a55d87359ee	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
423cae2d57505fa89746fba2c58b09a0	NA	NA	0.490011577783163	0.44746181	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
033e8170181e7abf197d2d5e078c7677	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
7d2b9d394ab405434084b83d041afe5b	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
44ae66c9eda691f131b89a01b6f703b7	NA	NA	1	0.47856410704	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
cdb2533d07f640c880e4d2fb8edc60b6	NA	NA	1	0.48962689352	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
8bdb40a9b492fac7dfdd9a0e917e9ed0	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
5e72ba94b3cf6dc49f8de1e2f73355b9	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
db1dd17a7ff61cf926ea9945e1a66fc7	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
4ea59d33f520370432fb7cb625b56c12	NA	NA	0.805835039888544	0.21626872704	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
ccee9e5716085c5ac2c317fe7b0d7fa4	NA	0	0.804591282616041	0.26574508352	97.333	NA	NA	NA	NA	mine	NA	NA	grey	red
030937f16801bbcea18286ae4da815f8	NA	NA	0.805473472319992	0.22848678352	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
8618cb1b38add299828293b9c42e4302	NA	NA	0.805803158440227	0.21728919704	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
6bdf47c01b00714b3be7857834acd0e9	NA	1	0.863284589414477	0.17388155352	97.166	NA	NA	NA	NA	mine	NA	NA	grey	red
6a42f6b31b1958a4fd7c015ad7affbf4	1	1	1	0	100	98.814	37H-27F_E04.ab1	NA	NA	mine	NA	NA	grey	red
c634b63ee0e5ab636581096fbd9299c6	1	1	0.939388106409861	0.03124312352	99.603	98.419	37H-27F_E04.ab1	NA	NA	mine	NA	NA	grey	red
14595e5e235c83638e5bc98e17598116	NA	NA	0.810077004896752	0.43007482901	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
2e0c09fabf1a35c7b93489e801adee77	NA	NA	0.811837835791816	0.36068155352	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
ce0c25dfec8fde9f8ce4e7299ee4847c	NA	NA	0.811644273835811	0.36728180352	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
5b2bae29bd500b8e1767f42a9ab4a97b	NA	NA	0.809738991734705	0.44626980852	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
bf58a795d3a1b95c651a204ef55ed1f6	NA	NA	0.812741655114255	0.33252022704	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
f538d0d4174cdd72c7d6b660aef03332	NA	NA	0.490082052959989	0.45074126	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
09048df7c3599c6456945d8437b7709f	NA	NA	0.490081112535682	0.450697192	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
516a67156dacfa4341327a7e2a22f877	NA	NA	0.425901015925529	0.434012709	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
38ae5ada307bf1439c5265144597bbf8	NA	NA	0.584761017968474	0.348969949	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
33295f1846cff2bf9c88e15798fbc91d	NA	NA	0.584149104380265	0.32027078952	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
964f1749e0f748ed6a691d701071104f	NA	NA	0.607364340619536	0.354832806	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
260a6ce9f5a56233cb20e2ec5b813d53	NA	NA	0.607366169928287	0.35489285	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
4fc1f984263c4f3a9faaf8bdded83e2c	NA	NA	0.584581381672279	0.339994276	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
9eeaa718c73652348faff53c506f2723	NA	NA	0.584576732599188	0.339768459	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
8e09caaee61bd482522f087e96e093de	NA	NA	0.584575725221214	0.33971957	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
aad6d37561f4e59efd32b47773e2f0ce	NA	1	0.544649020650685	0.30603475352	97.516	NA	NA	NA	NA	mine	NA	NA	grey	red
5fda6f43bdea0995d2eb1467120ca8ea	NA	NA	0.597248357883999	0.29640730332	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
ec6718dbfd302474d9deb534081babeb	NA	NA	0.604402868047557	0.35612843	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
1735122f6452284cae1574c71c9a6eec	NA	NA	0.583064300229706	0.34826693864	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
1b9eec8c71a23dd3e0fa0690deac14ec	NA	NA	0.573035833617476	0.20928452704	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
25fe23e989514e818f4bc1f680ad6da1	NA	0	0.0845391057012889	0.00163877704	99.606	NA	NA	NA	NA	mine	NA	NA	grey	red
48782307120574c67aaa25ec7ce686ba	NA	0	0.000955718730372107	1.222704e-05	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
65d43491988bfe557da4d86a5ba25dae	NA	0	0	0	99.606	NA	NA	NA	NA	mine	NA	NA	grey	red
11b2d64e277b20ac9056f6ccd365c565	NA	0	0.610896733969668	0.08520883993	99.213	NA	NA	NA	NA	mine	NA	NA	grey	red
e7dd01d01c0203abc3708549d99e4e9c	NA	0.6	0.6	0	100	NA	NA	NA	NA	mine	NA	NA	grey	red
7004307c744e4772ee763dbdd6537451	NA	NA	0.584916098271854	0.31823888364	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
f0664453714950ec2efd2c79525e4936	NA	0	0.5854819275176	0.29094097364	99.209	NA	NA	NA	NA	mine	NA	NA	grey	red
cbd0d5c056928faae9bd087311b9accf	NA	0	0.582992692743366	0.25771105364	97.143	NA	NA	NA	NA	mine	NA	NA	grey	red
6176f668e647e9891ca36fc0e5855972	NA	NA	0.583350734730762	0.24650192364	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
6c5f4f9666d82b1bedf94e99acfe6741	NA	0	0.582551577877569	0.27288173364	98.095	NA	NA	NA	NA	mine	NA	NA	grey	red
83e948f389f9d97b0c975afc880989e8	NA	NA	0.582827012794242	0.26322186664	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
a0a6a2bfc50e87cf99e385b7384f8019	NA	0.8	0.675943175906257	0.02070986352	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
2ce9beb7990af6e3214806a6b7f45369	NA	0.8	0.636474562283073	0.08268396704	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
edf598b23f02af7918b5ca9b32fcde54	NA	0.8	0.679380797424055	0.01911426704	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
aba5e04b239cc763cabdd296465bbf5e	NA	0.8	0.656605693472532	0.04611743352	99.209	NA	NA	NA	NA	mine	NA	NA	grey	red
ea355dac0d9779aecf34d7fa9428cdda	NA	0.8	0.65108844187748	0.05346890352	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
bfea0eda6c6d0cd152047429c7fc6cfe	NA	0.8	0.636921657989845	0.10160009852	97.628	NA	NA	NA	NA	mine	NA	NA	grey	red
ea67ffac67eaa6a35215791960e59932	NA	0.8	0.651837125234676	0.05217047852	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
df1e68af690c657ccc47f8561ca650f8	NA	0.8	0.65902081007328	0.04091702204	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
68b3130fc4d135baaf02e303aecd2f4e	NA	0.8	0.662473744206411	0.03620118204	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
f85ab24a8b3d9bfa04dcd18feade93cf	NA	0.8	0.655237680936711	0.0465831217	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
bdf8a26094624622d68509a87fa75ba7	0	0.8	0.727272727272727	0	100	97.244	24D-27F_E05.ab1	NA	NA	mine	NA	NA	grey	red
7db631b397e1ebb7701ea93e097cf7bd	NA	0.8	0.635499557962372	0.07663847604	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
1ab68e65997f8fa4d2c1f6b9d8ecc425	NA	0.8	0.63400690865104	0.07673045352	99.209	NA	NA	NA	NA	mine	NA	NA	grey	red
0dc594ea8e94160c42f75b1883bfcd2c	NA	0.8	0.637517142018918	0.07348803704	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
4cec258429289d8463d0d5f42a7a4cad	NA	0.8	0.660073612136388	0.01972063704	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
db1794e4c3b12a611f17243fa9265541	NA	0.8	0.679753765614092	0.01771469352	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
ec223aad32a7d370f76f60435b4119b1	NA	0.8	0.603659037841617	0.15173027364	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
1a536b0e1f97503816f150ed89839a0f	0	0.5	0.431657936076459	0.02881721352	98.814	98.819	24D-27F_E05.ab1	NA	NA	mine	NA	NA	grey	red
b8c545c99dea06d010eb0bf2c6572d1c	NA	0	0.512975862257647	0.41224211204	97.143	NA	NA	NA	NA	mine	NA	NA	grey	red
b306b305fd1e6de902363b591fd28fac	NA	1	0.589838897166954	0.13411932404	98.024	NA	NA	NA	NA	mine	NA	NA	grey	red
240a30949d8516a7daf4fcc9ae9409a3	0	0	0	0	100	97.638	24D-27F_E05.ab1	NA	NA	mine	NA	NA	grey	red
129ab1de887a8dc66670f64c661697b1	NA	1	0.808270359734556	0.01329871352	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
7d88cb85b80e0024b54a61e7a6da3bf0	0	1	1	0	100	97.244	24D-27F_E05.ab1	NA	NA	mine	NA	NA	grey	red
643078f0284faa2290e9c14697d29c4d	NA	0.5	0.627689608155813	0.12700091404	98.024	NA	NA	NA	NA	mine	NA	NA	grey	red
8f49f479dd354667c02fd7520249f8dd	NA	NA	0.583689821933279	0.32866273	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
d114fb4c335125128be28401522dd41a	NA	1	1	0.29007949704	99.605	NA	NA	NA	NA	mine	NA	NA	grey	red
5351f0b5585b9074f3d8daf18167ef03	NA	1	1	0.31655866704	99.209	NA	NA	NA	NA	mine	NA	NA	grey	red
95e821d778b268bed35b330d61273aa8	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
e618ba5cd2c70e833352bba6cc98abd1	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
e19ab0540bff7643274b94da35cfe871	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
2452517f255319ade825eaf2fac0a68b	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
13307ad2206627a55be319e5245c4f5d	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
3c00ef5c169c35bb1904379b6b2f4c49	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
9f7c0cb27c859c26e53ceb1b2ba76908	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
42633686204a1f47a9cb85a2dfbfb99c	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
3a7184f38e58f78bdc17e4b2e73a02d7	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
0a28ad88c64d6a4a4ffa81d774f96086	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
e00cd99793a794244b1bed4cc9dac53d	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
4795f0bf29aac71a42ab6137a729272a	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
433fa1c928b56001138ead74d77fc96c	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
26ba1c3be9fb102889afcb9d61e730e7	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
00f76e053e09bdad2888be2edec03257	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
72479755b8fabed331b16ec469fd162d	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
f1ddbee202f4213ffcf39dea402bd01e	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
efe5cd8673d13cac6f76feccf0b38618	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
5621a75cbdc5f2360cf49983cff4b0c6	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
96e5eeeeeeee0cbefc348d3cc8a6ca05	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
db8b81d9a9dc00a8b216a4f42152c9c4	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
a1e321a61e67f05afd967758b85eb1ea	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
bc3531a611b358056f1c1e80b7abfd6c	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
3b8c2a23d981c6844a2046f86bd6f234	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
3262380306099265eeae33c075f17394	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
69af2fbc8a047fa90899d7f736e54629	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
972fa40ee287e81546c58d0e6de07146	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
b0a119d331cd6d934aa2756a52209cdd	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
d062e79bf849c9d19d32971d2b9cce67	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
80712753e63be413f9ec76ccb40c3aa9	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
9c93e2caf18e7205d18504c5d99befcb	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
3ef4fa85598b95af20bd3924877cc52c	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
5afcaa714374c7928d31feaaed4da968	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
536e5b3663a3a4cc2ade96c20b9512ab	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
f6bc23fc5d7ea807c69143db63a26644	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
7b0011748a8d663c298f477aceddb399	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
918912e14f8397ca7db23052e1a0b0fc	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
6acc91d71bbda0779865309f9615acaa	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
0c7502cd8cb2e51b0c5c854ea6298295	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
3010267cf56917ac69cecf9f6db1a6d3	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
9476a3675a65b54fa2c1cb7775ecbda3	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
ce9a604963d9ef7c013737067ad5f585	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
bbe8c20a3cdeb4a63282ad5551ad31e6	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
7d1994f113f6e2b0098208bc753e94f3	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
a69c46370ca8d72b57d72473e30e7c8a	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
add307b43c594fdb2c36841458ac893f	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
3c6c9829663c82cd91e9c3cb88e04d82	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
514862ae465cb0128b310d029f439253	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
c47b5413b6c453c55fef3fa102ac1b38	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
73b3ae3631ba093107a59e004da3b22f	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
2683f33b15843cb4b8172fbed7511468	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
e202331cfcb6e0520ed9cd6ec4dfdf11	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
870da42718132159a5ea05f60c736a60	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
d1600e356248183785e21cbd685ee973	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
2f47c7cda69a88455555756d98133944	NA	NA	NA	NA	NA	NA	NA	NA	NA	mine	NA	NA	grey	red
